dataset,n,chunk_size,merge_seed,method,statistic,estimate,oracle_decimal,absolute_error,relative_error,ulp_error,binary64
paired_large_offset,12000,31,17,chan_random,slope,2.5002584291469856,2.500463587658356120475034806476895290968301793907036639337893245312498512195061668612557921619288298,0.00020515851137052564858812042045273220289041695391163933789324531249851219506166861,0.000082048189936912174905931205697034350239443099786523539982937303309110092898843244,461975897680.09247,400400877dc5e089
paired_large_offset,12000,31,17,chan_random,intercept,-5500258429146.9854,-5500463587658.356120678523054170446407543418558757044394136745930363526884537012616310515157312245790,205158511.37076911602305417044640754341855875704439413674593036352688453701261631,0.000037298403689298613233900501617739555017269474015757977317033779083523127138768948,210082315643.66757,c2940283cca36bf1
paired_large_offset,12000,31,18,chan_random,population_covariance,0.0021253290678556178,0.00212518262863159179687500000000000000000000000000000000000000000000000000000000000000000000000000,1.4643922402604939159154184835642809048295021057128906250000000000000000000000000E-7,0.000068906653975588828401836455177317668723023152549423570245315561662535554971682794,337665860995.14398,3f6169235adea47d
paired_large_offset,12000,31,18,chan_random,correlation,0.99993338597443193,0.9999637668767483327675638724793272005849868759819888859838391849615406908556836267101765242278032544,0.000030380902316400825755656554788528614619444341363885983839184961540690855683626710,0.000030382003151265638105776659609393000084661238326492150318502746565008978982907441,273646840702.64441,3fefff744cde0a14
paired_large_offset,12000,31,18,chan_random,slope,2.5003660397389815,2.500463587658356120475034806476895290968301793907036639337893245312498512195061668612557921619288298,0.000097547919374593167774839857582527754190465782036639337893245312498512195061668613,0.000039011933569464702041996702572154900315712625845416988519670391610341767751819871,219658386673.0925,400400bfe905a9e8
paired_large_offset,12000,31,18,chan_random,intercept,-5500366039738.9814,-5500463587658.356120678523054170446407543418558757044394136745930363526884537012616310515157312245790,97547919.374675366023054170446407543418558757044394136745930363526884537012616311,0.000017734490524316556236345301372171293791570931088628310191382633876858459149927781,99889069439.667572,c294029d74aaebed
paired_large_offset,12000,31,19,chan_random,population_covariance,0.0021252646656678628,0.00212518262863159179687500000000000000000000000000000000000000000000000000000000000000000000000000,8.2037036271020991051727833109907805919647216796875000000000000000000000000000000E-8,0.000038602346530493126938426233496874657127452218852363933027749986481425927974383592,189164526582.14401,3f616900c7801af0
paired_large_offset,12000,31,19,chan_random,correlation,0.99994163075938058,0.9999637668767483327675638724793272005849868759819888859838391849615406908556836267101765242278032544,0.000022136117367748608417762155836625629046629399957635983839184961540690855683626710,0.000022136919457479723511108665212269121137556235910098736338313829184492082969087961,199384419857.64441,3fefff859740a781
paired_large_offset,12000,31,19,chan_random,slope,2.5003355029225345,2.500463587658356120475034806476895290968301793907036639337893245312498512195061668612557921619288298,0.00012808473582163970085992554201610719907571968828663933789324531249851219506166861,0.000051224395529626165496071326645687282080899108985200691981153325211468766833554054,288421184259.09247,400400afe670a3d6
paired_large_offset,12000,31,19,chan_random,intercept,-5500335502922.5352,-5500463587658.356120678523054170446407543418558757044394136745930363526884537012616310515157312245790,128084735.82096442852305417044640754341855875704439413674593036352688453701261631,0.000023286171025357582337421830666888658701532672268209421827723242207854126729779289,131158769480.66757,c29402962cd92a24
paired_large_offset,12000,31,20,chan_random,population_covariance,0.0021253263158955253,0.00212518262863159179687500000000000000000000000000000000000000000000000000000000000000000000000000,1.4368726393351738401804595923749729990959167480468750000000000000000000000000000E-7,0.000067611725221957899890799790143901785259526331601983561862677763639680301990360415,331320273054.14398,3f616921e0a4a798
paired_large_offset,12000,31,20,chan_random,correlation,0.99994031945409723,0.9999637668767483327675638724793272005849868759819888859838391849615406908556836267101765242278032544,0.000023447422651106596989186513196854525187681646051385983839184961540690855683626710,0.000023448272255245259939868967850663469538452440895839015357714150395125975171564578,211195607828.64441,3fefff82d7403a7e
paired_large_offset,12000,31,20,chan_random,slope,2.5003351743965343,2.500463587658356120475034806476895290968301793907036639337893245312498512195061668612557921619288298,0.00012841326182182144002388889900274908292581734453663933789324531249851219506166861,0.000051355781566120861454502061279876426108149378238299403410804174037063056188977722,289160959045.09247,400400afba589294
paired_large_offset,12000,31,20,chan_random,intercept,-5500335174396.5342,-5500463587658.356120678523054170446407543418558757044394136745930363526884537012616310515157312245790,128413261.82194099102305417044640754341855875704439413674593036352688453701261631,0.000023345897991228912063660967902521301524034165482207314267684691365444095419649718,131495180105.66757,c294029618cbf223
paired_large_offset,12000,31,21,chan_random,population_covariance,0.0021252356749776784,0.00212518262863159179687500000000000000000000000000000000000000000000000000000000000000000000000000,5.3046346086611795289655901797232218086719512939453125000000000000000000000000000E-8,0.000024960841186984675819050005209053055999879735175060485802580353618972763382771301,122316546288.144,3f6168f1370cdfea
paired_large_offset,12000,31,21,chan_random,correlation,0.99994724558268056,0.9999637668767483327675638724793272005849868759819888859838391849615406908556836267101765242278032544,0.000016521294067777735934462256223140888789366216363885983839184961540690855683626710,0.000016521892707552559508392205007686532761254457908011169841556363654955203842723389,148810587614.64441,3fefff915db017b4
paired_large_offset,12000,31,21,chan_random,slope,2.5002503525672464,2.500463587658356120475034806476895290968301793907036639337893245312498512195061668612557921619288298,0.00021323509110975024718562275635876095044901070391163933789324531249851219506166861,0.000085278222871240239026567215876447165575369668329004585433791907797765322988962833,480162738432.09247,4004008341c0b5d9
paired_large_offset,12000,31,21,chan_random,intercept,-5500250352567.2471,-5500463587658.356120678523054170446407543418558757044394136745930363526884537012616310515157312245790,213235091.10905036602305417044640754341855875704439413674593036352688453701261631,0.000038766748967758967833582031197332032474327949126068132135284597744297015688905298,218352733295.66757,c2940281dfaedcfd
paired_large_offset,12000,31,22,chan_random,population_covariance,0.002125221589542732,0.00212518262863159179687500000000000000000000000000000000000000000000000000000000000000000000000000,3.8960911140164394828033778139797504991292953491210937500000000000000000000000000E-8,0.000018332970830488757806253073965208152875327783350995359707379525945677545323123089,89837744585.143997,3f6168e9a729b0c3
paired_large_offset,12000,31,22,chan_random,correlation,0.99994297967872403,0.9999637668767483327675638724793272005849868759819888859838391849615406908556836267101765242278032544,0.000020787198024301777907814979512422018626402349176385983839184961540690855683626710,0.000020787951236701086946568305953275488966367827735453140848932406941992611702731889,187234434552.64441,3fefff886b72b79a
paired_large_offset,12000,31,22,chan_random,slope,2.5002623288369605,2.500463587658356120475034806476895290968301793907036639337893245312498512195061668612557921619288298,0.00020125882139558570251927671021648084867288765703663933789324531249851219506166861,0.000080488603149010998978262329349146419851678759328611743847690083928343804026772484,453194576521.09247,40040089892e3450
paired_large_offset,12000,31,22,chan_random,intercept,-5500262328836.9609,-5500463587658.356120678523054170446407543418558757044394136745930363526884537012616310515157312245790,201258821.39518317852305417044640754341855875704439413674593036352688453701261631,0.000036589428906821032292403549919142008465378261118190305644040124396503403369769627,206089033108.66757,c2940284baa813d8
paired_large_offset,12000,31,23,chan_random,population_covariance,0.0021251917839858496,0.00212518262863159179687500000000000000000000000000000000000000000000000000000000000000000000000000,9.1553542577657576195804267626954242587089538574218750000000000000000000000000000E-9,0.0000043080317589744762867199431942203405009074833665445245736264175150460046611594651,21110809612.144001,3f6168d9a6b7e306
paired_large_offset,12000,31,23,chan_random,correlation,0.99994321147751131,0.9999637668767483327675638724793272005849868759819888859838391849615406908556836267101765242278032544,0.000020555399237026028034299528185455732920835942926385983839184961540690855683626710,0.000020556144050326982557931472731667319485990080707957810725529600824400600664550344,185146576688.64441,3fefff88e7e4e662
paired_large_offset,12000,31,23,chan_random,slope,2.5002560113629211,2.500463587658356120475034806476895290968301793907036639337893245312498512195061668612557921619288298,0.00020757629543503796689754602963902389753153023516163933789324531249851219506166861,0.000083015124259189802690581185939488613690720142095501151907630980149098964912263642,467420263386.09247,40040086394372ff
paired_large_offset,12000,31,23,chan_random,intercept,-5500256011362.9209,-5500463587658.356120678523054170446407543418558757044394136745930363526884537012616310515157312245790,207576295.43522224102305417044640754341855875704439413674593036352688453701261631,0.000037737963741996356499390219435869393378850328842995187283045071042125734819250183,212558126525.66757,c294028339118baf
paired_large_offset,12000,31,24,chan_random,population_covariance,0.0021252421850430025,0.00212518262863159179687500000000000000000000000000000000000000000000000000000000000000000000000000,5.9556411410668225192566183068265672773122787475585937500000000000000000000000000E-8,0.000028024138070908609682314755922757558495599227343374698300204786764407266059673342,137327734905.144,3f6168f4b5c96f73
paired_large_offset,12000,31,24,chan_random,correlation,0.99994208243587412,0.9999637668767483327675638724793272005849868759819888859838391849615406908556836267101765242278032544,0.000021684440874208332248392692959113650897215337457635983839184961540690855683626710,0.000021685226597696386914058998200607053691935410886195754696732755560536731723362812,195316079681.64441,3fefff8689be9951
paired_large_offset,12000,31,24,chan_random,slope,2.5003079005413928,2.500463587658356120475034806476895290968301793907036639337893245312498512195061668612557921619288298,0.00015568711696327341478343663736112749326517281328663933789324531249851219506166861,0.000062263300986147089810921301942298888096890053881010142656108492035409614290213530,350576220971.09247,400400a16db60bae
paired_large_offset,12000,31,24,chan_random,intercept,-5500307900541.3936,-5500463587658.356120678523054170446407543418558757044394136745930363526884537012616310515157312245790,155687116.96256599102305417044640754341855875704439413674593036352688453701261631,0.000028304362801689726108290702920953577096132236876733011123768816967497173044861876,159423607769.66757,c294028f9821f593
paired_large_offset,12000,31,25,chan_random,population_covariance,0.0021253352733489653,0.00212518262863159179687500000000000000000000000000000000000000000000000000000000000000000000000000,1.5264471737352555691380473490426084026694297790527343750000000000000000000000000E-7,0.000071826635187496198247790734585614852725512813925410229824734211371263572704461982,351974754449.14398,3f616926afbf078b
paired_large_offset,12000,31,25,chan_random,correlation,0.99994042473452105,0.9999637668767483327675638724793272005849868759819888859838391849615406908556836267101765242278032544,0.000023342142227283301823056248208685451129148931207635983839184961540690855683626710,0.000023342988016645171118779689780425591086210230209518413935909327977810842937416398,210247326073.64441,3fefff830fc5dc19
paired_large_offset,12000,31,25,chan_random,slope,2.5003492049560543,2.500463587658356120475034806476895290968301793907036639337893245312498512195061668612557921619288298,0.00011438270230183733069487283470906650769998726641163933789324531249851219506166861,0.000045744598268257483105789311614098099650384180676271722713247497056889874342454436,257566947732.0925,400400b7157eed45
paired_large_offset,12000,31,25,chan_random,intercept,-5500349204956.0537,-5500463587658.356120678523054170446407543418558757044394136745930363526884537012616310515157312245790,114382702.30240974102305417044640754341855875704439413674593036352688453701261631,0.000020795102172670588434083789812176849584299743678669524878539678856689659279244760,117127887157.66757,c294029971277037
paired_large_offset,12000,31,26,chan_random,population_covariance,0.0021252526147808866,0.00212518262863159179687500000000000000000000000000000000000000000000000000000000000000000000000000,6.9986149294775507057053687276493292301893234252929687500000000000000000000000000E-8,0.000032931828235317211753309527415168414718327888133967834993070188212207283605772801,161377073093.14401,3f6168fa4f3d36bf
paired_large_offset,12000,31,26,chan_random,correlation,0.99994650396908169,0.9999637668767483327675638724793272005849868759819888859838391849615406908556836267101765242278032544,0.000017262907666642445834233952878220611193846196832635983839184961540690855683626710,0.000017263533178367856883348722751886711909600301056224098613904440517979185991483031,155490449069.64441,3fefff8fcf897ee5
paired_large_offset,12000,31,26,chan_random,slope,2.5002590387810191,2.500463587658356120475034806476895290968301793907036639337893245312498512195061668612557921619288298,0.00020454887733704851307073335162230169523050484453663933789324531249851219506166861,0.000081804381534147930707719657708617717359496461871034639251895947292295055986342461,460603123877.09247,40040087cf98be34
paired_large_offset,12000,31,26,chan_random,intercept,-5500259038781.0195,-5500463587658.356120678523054170446407543418558757044394136745930363526884537012616310515157312245790,204548877.33658942852305417044640754341855875704439413674593036352688453701261631,0.000037187570479612878470753718449325483923699694199465935299919912692749529071632678,209458050392.66757,c2940283f1d8f414
paired_large_offset,12000,31,27,chan_random,population_covariance,0.0021252571714224749,0.00212518262863159179687500000000000000000000000000000000000000000000000000000000000000000000000000,7.4542790883130177759241519197530578821897506713867187500000000000000000000000000E-8,0.000035075945887591030162047623180717341186484297923793834677599397419377131419163078,171883973245.14401,3f6168fcc17fc977
paired_large_offset,12000,31,27,chan_random,correlation,0.99994470247025891,0.9999637668767483327675638724793272005849868759819888859838391849615406908556836267101765242278032544,0.000019064406489426798971883257577373319247435064020135983839184961540690855683626710,0.000019065097277446257707532604753580877898865206552144284933897330577685976774328516,171716907923.64441,3fefff8c085d61ff
paired_large_offset,12000,31,27,chan_random,slope,2.5002773689589191,2.500463587658356120475034806476895290968301793907036639337893245312498512195061668612557921619288298,0.00018621869943706514440953691488929426420023140703663933789324531249851219506166861,0.000074473669745159519540955714596547098064113950258098576345190363087833285828228870,419327232697.09247,400400916bd4dc20
paired_large_offset,12000,31,27,chan_random,intercept,-5500277368958.9189,-5500463587658.356120678523054170446407543418558757044394136745930363526884537012616310515157312245790,186218699.43717536602305417044640754341855875704439413674593036352688453701261631,0.000033855091751721227993318869180706417180972529200439456725561272536058003296015348,190687948223.66757,c294028850a1fbad
paired_large_offset,12000,31,28,chan_random,population_covariance,0.0021252486670028715,0.00212518262863159179687500000000000000000000000000000000000000000000000000000000000000000000000000,6.6038371279695390336783589191327337175607681274414062500000000000000000000000000E-8,0.000031074209994939396902320590042514627055075680455462637017198991839717503311209243,152274116755.14401,3f6168f830a91f8d
paired_large_offset,12000,31,28,chan_random,correlation,0.99993780893023321,0.9999637668767483327675638724793272005849868759819888859838391849615406908556836267101765242278032544,0.000025957946515125440187850912293596797564695806207635983839184961540690855683626710,0.000025958887086680728003600623167367847723356933832201472972242639622738912768474985,233808396505.64441,3fefff7d936c74b9
paired_large_offset,12000,31,28,chan_random,slope,2.5002463748166841,2.500463587658356120475034806476895290968301793907036639337893245312498512195061668612557921619288298,0.00021721284167201759309853736310132181394388375078663933789324531249851219506166861,0.000086869028105077875211562330551331404916647692834607606380270844662696182307314071,489119836407.09247,400400812bde3de2
paired_large_offset,12000,31,28,chan_random,intercept,-5500246374816.6846,-5500463587658.356120678523054170446407543418558757044394136745930363526884537012616310515157312245790,217212841.67155036602305417044640754341855875704439413674593036352688453701261631,0.000039489915388026718069112778563345512551838901534327326432480352217499806709257988,222425949871.66757,c2940280ece682bd
paired_large_offset,12000,31,29,chan_random,population_covariance,0.0021251664095968585,0.00212518262863159179687500000000000000000000000000000000000000000000000000000000000000000000000000,1.6219034733248871571476001918199472129344940185546875000000000000000000000000000E-8,0.0000076318310317134164418314359182019375145703303535628790950341172909630183419564260,37398547855.856003,3f6168cc0749f16a
paired_large_offset,12000,31,29,chan_random,correlation,0.99993725980953507,0.9999637668767483327675638724793272005849868759819888859838391849615406908556836267101765242278032544,0.000026507067213259948888000948313801222422789067926385983839184961540690855683626710,0.000026508027681894105563964864983577080011304529184047996485487576096428098027945504,238754436048.64441,3fefff7c6c9de1c2
paired_large_offset,12000,31,29,chan_random,slope,2.5002984160138291,2.500463587658356120475034806476895290968301793907036639337893245312498512195061668612557921619288298,0.00016517164452704790669293510260857975232889351641163933789324531249851219506166861,0.000066056408636499478754655315082756373099421295443202554096951897485505333772409637,371933478372.09247,4004009c74b828f5
paired_large_offset,12000,31,29,chan_random,intercept,-5500298416013.8291,-5500463587658.356120678523054170446407543418558757044394136745930363526884537012616310515157312245790,165171644.52701911602305417044640754341855875704439413674593036352688453701261631,0.000030028677018719359210967862026490154715795974348242364942929313565575398328234404,169135763995.66757,c294028d553e3751
paired_large_offset,12000,31,30,chan_random,population_covariance,0.0021252140802036587,0.00212518262863159179687500000000000000000000000000000000000000000000000000000000000000000000000000,3.1451572066857474974099773135094437748193740844726562500000000000000000000000000E-8,0.000014799467887194799927770042756795034479095123867160320864757941236721787296848366,72522387579.143997,3f6168e59f164f75
paired_large_offset,12000,31,30,chan_random,correlation,0.99994420638537984,0.9999637668767483327675638724793272005849868759819888859838391849615406908556836267101765242278032544,0.000019560491368491516626156666275291376689146489801385983839184961540690855683626710,0.000019561200131866845086874637091313168664989660911767324212210296825967453732317850,176185243276.64441,3fefff8afe07ff06
paired_large_offset,12000,31,30,chan_random,slope,2.5002751371518142,2.500463587658356120475034806476895290968301793907036639337893245312498512195061668612557921619288298,0.00018845050654196726149883255827106868970682320391163933789324531249851219506166861,0.000075366227075695241718565890692562555877273315060372228970446340310712551885708326,424352815520.09247,4004009040488d39
paired_large_offset,12000,31,30,chan_random,intercept,-5500275137151.8145,-5500463587658.356120678523054170446407543418558757044394136745930363526884537012616310515157312245790,188450506.54166755352305417044640754341855875704439413674593036352688453701261631,0.000034260840661594896832811548782570834670062174435882421984204949569058184547735061,192973318698.66757,c2940287c869ff42
paired_large_offset,12000,31,31,chan_random,population_covariance,0.0021252626284965592,0.00212518262863159179687500000000000000000000000000000000000000000000000000000000000000000000000000,7.9999864967410933003222339721105527132749557495117187500000000000000000000000000E-8,0.000037643760065422218829830822885318267270511266862037173947138673196268828681186251,184467129373.14401,3f6168ffaf838317
paired_large_offset,12000,31,31,chan_random,correlation,0.99994480692640264,0.9999637668767483327675638724793272005849868759819888859838391849615406908556836267101765242278032544,0.000018959950345692133142413225682629876712034673395135983839184961540690855683626710,0.000018960637348802122454745587645871976889476087500325400167844390598328693281129150,170776050623.64441,3fefff8c4071b9d3
paired_large_offset,12000,31,31,chan_random,slope,2.5002606536305607,2.500463587658356120475034806476895290968301793907036639337893245312498512195061668612557921619288298,0.00020293402779540614169298572930373584974100289141163933789324531249851219506166861,0.000081158561475174525713601287763038452227039230781907377378337258518939179480267978,456966805980.09247,40040088a8568cfd
paired_large_offset,12000,31,31,chan_random,intercept,-5500260653630.5605,-5500463587658.356120678523054170446407543418558757044394136745930363526884537012616310515157312245790,202934027.79557380352305417044640754341855875704439413674593036352688453701261631,0.000036893986217981015766374765106439998446359593504008786922925513962375669048382600,207804444462.66757,c29402845468fa3e
paired_large_offset,12000,257,,welford,population_covariance,0.0021252252062161762,0.00212518262863159179687500000000000000000000000000000000000000000000000000000000000000000000000000,4.2577584584400224310130056437628809362649917602539062500000000000000000000000000E-8,0.000020034788545121881267752326287060499447365179429060693573527917033425768219616135,98177225763.143997,3f6168eb983c131d
paired_large_offset,12000,257,,welford,correlation,0.99995959695062309,0.9999637668767483327675638724793272005849868759819888859838391849615406908556836267101765242278032544,0.0000041699261252464031902240856608288818389877983951359838391849615406908556836267102,0.0000041700772201682905177681603819573097009524438810796780303967805659195613812491467,37559355487.644394,3fefffab44c72d33
paired_large_offset,12000,257,,welford,slope,2.5005120873811451,2.500463587658356120475034806476895290968301793907036639337893245312498512195061668612557921619288298,0.000048499722788933890526202558550458791372278358588360662106754687501487804938331387,0.000019396292362870638649529551752783408931483015647026150290886805744560054741436983,109211666739.90752,4004010c7b34700d
paired_large_offset,12000,257,,welford,intercept,-5500512087381.1455,-5500463587658.356120678523054170446407543418558757044394136745930363526884537012616310515157312245790,48499722.789387133976945829553592456581441242955605863254069636473115462987383689,0.0000088173882103697948687557099285449625388028273883695247892041403110210717202579464,49663716136.332428,c29402c046b55495
paired_large_offset,12000,257,,chan_left,population_covariance,0.0021251079559330734,0.00212518262863159179687500000000000000000000000000000000000000000000000000000000000000000000000000,7.4672698518435387526892554888036102056503295898437500000000000000000000000000000E-8,0.000035137073638945207889372016858739918004519354671514356276915144415392910343694881,172183519857.85599,3f6168aca57a7c88
paired_large_offset,12000,257,,chan_left,correlation,0.99983615452458774,0.9999637668767483327675638724793272005849868759819888859838391849615406908556836267101765242278032544,0.00012761235216059367783898095130565636692352148980138598383918496154069085568362671,0.00012761697612221851925681460744174844474622938930055896066832090058191089458860784,1149429883276.6443,3feffea864215406
paired_large_offset,12000,257,,chan_left,slope,2.5002496167776846,2.500463587658356120475034806476895290968301793907036639337893245312498512195061668612557921619288298,0.00021397088067147351289157308171369468915750679766163933789324531249851219506166861,0.000085572484129574466872896297855165106584630481873022107551649990268371804490180976,481819589230.09247,40040082deff2c6b
paired_large_offset,12000,257,,chan_left,intercept,-5500249616777.6846,-5500463587658.356120678523054170446407543418558757044394136745930363526884537012616310515157312245790,213970880.67155036602305417044640754341855875704439413674593036352688453701261631,0.000038900517613032963462276116903903304155301848746107807249663054742050328074652521,219106181807.66757,c2940281b2c626bd
paired_large_offset,12000,257,,chan_balanced,population_covariance,0.002125111597265352,0.00212518262863159179687500000000000000000000000000000000000000000000000000000000000000000000000000,7.1031366239763388259476073471887502819299697875976562500000000000000000000000000E-8,0.000033423652764139423104698555191730586219782621328921828088163989166293269814359126,163787179278.85599,3f6168ae99f079eb
paired_large_offset,12000,257,,chan_balanced,correlation,0.99983034344922905,0.9999637668767483327675638724793272005849868759819888859838391849615406908556836267101765242278032544,0.00013342342751927964653375282413902752933807227105138598383918496154069085568362671,0.00013342826204194346802402564354473536033093106820379117642723372072119298592450057,1201771396916.6443,3feffe9c3455365e
paired_large_offset,12000,257,,chan_balanced,slope,2.5002385008461996,2.500463587658356120475034806476895290968301793907036639337893245312498512195061668612557921619288298,0.00022508681215653524923062144777603780973245796953663933789324531249851219506166861,0.000090018032363080889236427574383696298826877079360239985401061875579307359870724286,506850441677.09247,4004007d0b0aad0c
paired_large_offset,12000,257,,chan_balanced,intercept,-5500238500846.1992,-5500463587658.356120678523054170446407543418558757044394136745930363526884537012616310515157312245790,225086812.15690192852305417044640754341855875704439413674593036352688453701261631,0.000040921425725267883212319589187022072616009809590511533265089734064432392579733992,230488895648.66757,c294027f0c4fb8cc
paired_large_offset,12000,257,0,chan_random,population_covariance,0.0021251017874490828,0.00212518262863159179687500000000000000000000000000000000000000000000000000000000000000000000000000,8.0841182508960968133848723482515197247266769409179687500000000000000000000000000E-8,0.000038039640179542933587528250038828869871327856048389539562976473642370554324361862,186407075544.85599,3f6168a955b04021
paired_large_offset,12000,257,0,chan_random,correlation,0.9998219232458605,0.9999637668767483327675638724793272005849868759819888859838391849615406908556836267101765242278032544,0.00014184363088783284948319531740265958843536231011388598383918496154069085568362671,0.00014184877051181790164167827882085054607838362407320555555423068753779041857055662,1277613846422.6443,3feffe8a8bc545fc
paired_large_offset,12000,257,0,chan_random,slope,2.5002237741662134,2.500463587658356120475034806476895290968301793907036639337893245312498512195061668612557921619288298,0.00023981349214267865868158190975763237226297554766163933789324531249851219506166861,0.000095907612222923882624199843357227413731349668915858905279801575005499049287113046,540011976926.09247,400400755275cdfb
paired_large_offset,12000,257,0,chan_random,intercept,-5500223774166.2139,-5500463587658.356120678523054170446407543418558757044394136745930363526884537012616310515157312245790,239813492.14225349102305417044640754341855875704439413674593036352688453701261631,0.000043598778233953604485269588054463868036167180390644043975976594010064703403535442,245569015953.66757,c294027b897758db
paired_large_offset,12000,257,1,chan_random,population_covariance,0.0021251191601781936,0.00212518262863159179687500000000000000000000000000000000000000000000000000000000000000000000000000,6.3468453398204949245098305254941806197166442871093750000000000000000000000000000E-8,0.000029864940802321718216207076521863117257531192006158636035335421064877712437379833,146348289573.85599,3f6168b2a960d0d4
paired_large_offset,12000,257,1,chan_random,correlation,0.99983187097186521,0.9999637668767483327675638724793272005849868759819888859838391849615406908556836267101765242278032544,0.00013189590488312190555759342150407903728790137261388598383918496154069085568362671,0.00013190068405686431714150374370923715343009942312849678407373212187757659381504388,1188012696166.6443,3feffe9f686a532c
paired_large_offset,12000,257,1,chan_random,slope,2.5002552528286768,2.500463587658356120475034806476895290968301793907036639337893245312498512195061668612557921619288298,0.00020833482967934302045967564451374447095682320391163933789324531249851219506166861,0.000083318481703804866517853636923934439210194082384546438552695850482102641989341752,469128330656.09247,40040085d3746939
paired_large_offset,12000,257,1,chan_random,intercept,-5500255252828.6777,-5500463587658.356120678523054170446407543418558757044394136745930363526884537012616310515157312245790,208334829.67838630352305417044640754341855875704439413674593036352688453701261631,0.000037875867435217055345824375380890403548873260788573802363309627652700891099017602,213334865590.66757,c29402830ac572b6
paired_large_offset,12000,257,2,chan_random,population_covariance,0.0021250965890817772,0.00212518262863159179687500000000000000000000000000000000000000000000000000000000000000000000000000,8.6039549814585780662667957585654221475124359130859375000000000000000000000000000E-8,0.000040485720453110786361043403392830000032534327642219325794493890389830801302539854,198393694455.85599,3f6168a68b3af602
paired_large_offset,12000,257,2,chan_random,correlation,0.99980261456828701,0.9999637668767483327675638724793272005849868759819888859838391849615406908556836267101765242278032544,0.00016115230846132582112956923428568118152923438042638598383918496154069085568362671,0.00016115814772435532809128999245901504873001811288365984826592623957820449624006629,1451530952672.6443,3feffe620d80d5b2
paired_large_offset,12000,257,2,chan_random,slope,2.5002240559379936,2.500463587658356120475034806476895290968301793907036639337893245312498512195061668612557921619288298,0.00023953172036254799017832050564565098035623726641163933789324531249851219506166861,0.000095794924407143872311240356491474452382498600363923666437386913606451659386581081,539377483284.09247,40040075784768c5
paired_large_offset,12000,257,2,chan_random,intercept,-5500224055937.9941,-5500463587658.356120678523054170446407543418558757044394136745930363526884537012616310515157312245790,239531720.36198005352305417044640754341855875704439413674593036352688453701261631,0.000043547551319024895232273817562361808653118797002158285719580125915291659966742720,245280481650.66757,c294027b9aaa07fa
paired_large_offset,12000,257,3,chan_random,population_covariance,0.0021250871578421108,0.00212518262863159179687500000000000000000000000000000000000000000000000000000000000000000000000000,9.5470789480991274933430190685612615197896957397460937500000000000000000000000000E-8,0.000044923569482809604898456547097413805277225005839350875094882440011748257898942096,220140652508.85599,3f6168a17b02b71d
paired_large_offset,12000,257,3,chan_random,correlation,0.99981599739102178,0.9999637668767483327675638724793272005849868759819888859838391849615406908556836267101765242278032544,0.00014776948572655039751750562918017678795165869683263598383918496154069085568362671,0.00014777484007054416895808066530912006149635099513231679161966542248546149723540470,1330989201709.6443,3feffe7e1e59fc65
paired_large_offset,12000,257,3,chan_random,slope,2.500199170921876,2.500463587658356120475034806476895290968301793907036639337893245312498512195061668612557921619288298,0.00026441673648007423871411669066973364103128609453663933789324531249851219506166861,0.00010574708537455498560530822774327791594353125536169892484206329066051142118195143,595413557941.09253,400400686c44c424
paired_large_offset,12000,257,3,chan_random,intercept,-5500199170921.876,-5500463587658.356120678523054170446407543418558757044394136745930363526884537012616310515157312245790,264416736.48014411602305417044640754341855875704439413674593036352688453701261631,0.000048071718368144122395378799779518684581250483760301408233912007511551438534072684,270762738155.66757,c2940275abcda781
paired_large_offset,12000,257,4,chan_random,population_covariance,0.0021251364558247366,0.00212518262863159179687500000000000000000000000000000000000000000000000000000000000000000000000000,4.6172806855208220477848612972593400627374649047851562500000000000000000000000000E-8,0.000021726512457397112430684756588863296659105988088846088173412902575843688037531600,106467243902.856,3f6168bbf279477b
paired_large_offset,12000,257,4,chan_random,correlation,0.99982345015817564,0.9999637668767483327675638724793272005849868759819888859838391849615406908556836267101765242278032544,0.00014031671857269105655247811573202782211608740777013598383918496154069085568362671,0.00014032180286986933668092671203348505527644136173910745308900798263914160140096950,1263860642955.6443,3feffe8dbf868107
paired_large_offset,12000,257,4,chan_random,slope,2.5002262412707106,2.500463587658356120475034806476895290968301793907036639337893245312498512195061668612557921619288298,0.00023734638764553949776917073874600565183450875078663933789324531249851219506166861,0.000094920953385212286695335410048900780738840233420896976313501180048733680450925280,534456551479.09247,400400769d96dea2
paired_large_offset,12000,257,4,chan_random,intercept,-5500226241270.7109,-5500463587658.356120678523054170446407543418558757044394136745930363526884537012616310515157312245790,237346387.64518317852305417044640754341855875704439413674593036352688453701261631,0.000043150251585653292369085758793325144399566600544426191286422955124954735373542759,243042700948.66757,c294027c200bdad8
paired_large_offset,12000,257,5,chan_random,population_covariance,0.002125134719197677,0.00212518262863159179687500000000000000000000000000000000000000000000000000000000000000000000000000,4.7909433914812560306728528303210623562335968017578125000000000000000000000000000E-8,0.000022543678491133496081044209795734854120562345756435458288636028604180863039231239,110471633267.856,3f6168bb03cb2586
paired_large_offset,12000,257,5,chan_random,correlation,0.99983642015582341,0.9999637668767483327675638724793272005849868759819888859838391849615406908556836267101765242278032544,0.00012734672092491954257027144539746516285247656792638598383918496154069085568362671,0.00012735133526154633857401951627637345217241079543552096052706358947128201247858646,1147037289808.6443,3feffea8f2bd6842
