dataset,n,method,construction,capacity,seed,partition_size,merge_seed,q,value,oracle_value,value_error,target_index,tie_lower_index,tie_upper_index,rank_error,retained,retained_fraction
regime_change,20000,kll,balanced_merge,128,101,257,20260913,0.5,-0.78438310357452412,-0.51909894632882314,0.26528415724570098,9999,9924,9924,0.0037501875093754688,100,0.0050000000000000001
regime_change,20000,kll,balanced_merge,128,101,257,20260913,0.75,2.9869860507360215,2.9891420656643359,0.0021560149283144092,14999,14988,14988,0.00055002750137506877,100,0.0050000000000000001
regime_change,20000,kll,balanced_merge,128,101,257,20260913,0.90000000000000002,3.9734498144047774,4.0113231646777718,0.037873350272994433,17999,17898,17898,0.005050252512625631,100,0.0050000000000000001
regime_change,20000,kll,balanced_merge,128,101,257,20260913,0.98999999999999999,5.3173535847391955,5.5203054736623329,0.20295188892313742,19799,19705,19705,0.0047002350117505871,100,0.0050000000000000001
many_ties,20000,exact_median,exact,,,,,,0,0,0,,,,,20000,1
many_ties,20000,kll,sequential,32,11,,,0.01,-3,-3,0,199,0,1007,0,35,0.00175
many_ties,20000,kll,sequential,32,11,,,0.10000000000000001,-3,-1,2,1999,0,1007,0.049602480124006199,35,0.00175
many_ties,20000,kll,sequential,32,11,,,0.25,0,0,0,4999,3940,13975,0,35,0.00175
many_ties,20000,kll,sequential,32,11,,,0.5,0,0,0,9999,3940,13975,0,35,0.00175
many_ties,20000,kll,sequential,32,11,,,0.75,1,1,0,14999,13976,17935,0,35,0.00175
many_ties,20000,kll,sequential,32,11,,,0.90000000000000002,1,5,4,17999,13976,17935,0.0032001600080003999,35,0.00175
many_ties,20000,kll,sequential,32,11,,,0.98999999999999999,5,5,0,19799,17936,19999,0,35,0.00175
many_ties,20000,kll,balanced_merge,32,11,257,20260823,0.01,-3,-3,0,199,0,1007,0,68,0.0033999999999999998
many_ties,20000,kll,balanced_merge,32,11,257,20260823,0.10000000000000001,-1,-1,0,1999,1008,3939,0,68,0.0033999999999999998
many_ties,20000,kll,balanced_merge,32,11,257,20260823,0.25,0,0,0,4999,3940,13975,0,68,0.0033999999999999998
many_ties,20000,kll,balanced_merge,32,11,257,20260823,0.5,0,0,0,9999,3940,13975,0,68,0.0033999999999999998
many_ties,20000,kll,balanced_merge,32,11,257,20260823,0.75,1,1,0,14999,13976,17935,0,68,0.0033999999999999998
many_ties,20000,kll,balanced_merge,32,11,257,20260823,0.90000000000000002,5,5,0,17999,17936,19999,0,68,0.0033999999999999998
many_ties,20000,kll,balanced_merge,32,11,257,20260823,0.98999999999999999,5,5,0,19799,17936,19999,0,68,0.0033999999999999998
many_ties,20000,kll,sequential,32,29,,,0.01,-3,-3,0,199,0,1007,0,35,0.00175
many_ties,20000,kll,sequential,32,29,,,0.10000000000000001,-1,-1,0,1999,1008,3939,0,35,0.00175
many_ties,20000,kll,sequential,32,29,,,0.25,0,0,0,4999,3940,13975,0,35,0.00175
many_ties,20000,kll,sequential,32,29,,,0.5,0,0,0,9999,3940,13975,0,35,0.00175
many_ties,20000,kll,sequential,32,29,,,0.75,1,1,0,14999,13976,17935,0,35,0.00175
many_ties,20000,kll,sequential,32,29,,,0.90000000000000002,5,5,0,17999,17936,19999,0,35,0.00175
many_ties,20000,kll,sequential,32,29,,,0.98999999999999999,5,5,0,19799,17936,19999,0,35,0.00175
many_ties,20000,kll,balanced_merge,32,29,257,20260841,0.01,-3,-3,0,199,0,1007,0,68,0.0033999999999999998
many_ties,20000,kll,balanced_merge,32,29,257,20260841,0.10000000000000001,-1,-1,0,1999,1008,3939,0,68,0.0033999999999999998
many_ties,20000,kll,balanced_merge,32,29,257,20260841,0.25,0,0,0,4999,3940,13975,0,68,0.0033999999999999998
many_ties,20000,kll,balanced_merge,32,29,257,20260841,0.5,0,0,0,9999,3940,13975,0,68,0.0033999999999999998
many_ties,20000,kll,balanced_merge,32,29,257,20260841,0.75,1,1,0,14999,13976,17935,0,68,0.0033999999999999998
many_ties,20000,kll,balanced_merge,32,29,257,20260841,0.90000000000000002,5,5,0,17999,17936,19999,0,68,0.0033999999999999998
many_ties,20000,kll,balanced_merge,32,29,257,20260841,0.98999999999999999,5,5,0,19799,17936,19999,0,68,0.0033999999999999998
many_ties,20000,kll,sequential,32,47,,,0.01,-3,-3,0,199,0,1007,0,35,0.00175
many_ties,20000,kll,sequential,32,47,,,0.10000000000000001,-1,-1,0,1999,1008,3939,0,35,0.00175
many_ties,20000,kll,sequential,32,47,,,0.25,0,0,0,4999,3940,13975,0,35,0.00175
many_ties,20000,kll,sequential,32,47,,,0.5,0,0,0,9999,3940,13975,0,35,0.00175
many_ties,20000,kll,sequential,32,47,,,0.75,1,1,0,14999,13976,17935,0,35,0.00175
many_ties,20000,kll,sequential,32,47,,,0.90000000000000002,5,5,0,17999,17936,19999,0,35,0.00175
many_ties,20000,kll,sequential,32,47,,,0.98999999999999999,5,5,0,19799,17936,19999,0,35,0.00175
many_ties,20000,kll,balanced_merge,32,47,257,20260859,0.01,-3,-3,0,199,0,1007,0,68,0.0033999999999999998
many_ties,20000,kll,balanced_merge,32,47,257,20260859,0.10000000000000001,-1,-1,0,1999,1008,3939,0,68,0.0033999999999999998
many_ties,20000,kll,balanced_merge,32,47,257,20260859,0.25,0,0,0,4999,3940,13975,0,68,0.0033999999999999998
many_ties,20000,kll,balanced_merge,32,47,257,20260859,0.5,0,0,0,9999,3940,13975,0,68,0.0033999999999999998
many_ties,20000,kll,balanced_merge,32,47,257,20260859,0.75,1,1,0,14999,13976,17935,0,68,0.0033999999999999998
many_ties,20000,kll,balanced_merge,32,47,257,20260859,0.90000000000000002,1,5,4,17999,13976,17935,0.0032001600080003999,68,0.0033999999999999998
many_ties,20000,kll,balanced_merge,32,47,257,20260859,0.98999999999999999,5,5,0,19799,17936,19999,0,68,0.0033999999999999998
many_ties,20000,kll,sequential,32,83,,,0.01,-1,-3,2,199,1008,3939,0.04045202260113006,35,0.00175
many_ties,20000,kll,sequential,32,83,,,0.10000000000000001,-1,-1,0,1999,1008,3939,0,35,0.00175
many_ties,20000,kll,sequential,32,83,,,0.25,0,0,0,4999,3940,13975,0,35,0.00175
many_ties,20000,kll,sequential,32,83,,,0.5,0,0,0,9999,3940,13975,0,35,0.00175
many_ties,20000,kll,sequential,32,83,,,0.75,1,1,0,14999,13976,17935,0,35,0.00175
many_ties,20000,kll,sequential,32,83,,,0.90000000000000002,5,5,0,17999,17936,19999,0,35,0.00175
many_ties,20000,kll,sequential,32,83,,,0.98999999999999999,5,5,0,19799,17936,19999,0,35,0.00175
many_ties,20000,kll,balanced_merge,32,83,257,20260895,0.01,-3,-3,0,199,0,1007,0,68,0.0033999999999999998
many_ties,20000,kll,balanced_merge,32,83,257,20260895,0.10000000000000001,-1,-1,0,1999,1008,3939,0,68,0.0033999999999999998
many_ties,20000,kll,balanced_merge,32,83,257,20260895,0.25,0,0,0,4999,3940,13975,0,68,0.0033999999999999998
many_ties,20000,kll,balanced_merge,32,83,257,20260895,0.5,0,0,0,9999,3940,13975,0,68,0.0033999999999999998
many_ties,20000,kll,balanced_merge,32,83,257,20260895,0.75,1,1,0,14999,13976,17935,0,68,0.0033999999999999998
many_ties,20000,kll,balanced_merge,32,83,257,20260895,0.90000000000000002,5,5,0,17999,17936,19999,0,68,0.0033999999999999998
many_ties,20000,kll,balanced_merge,32,83,257,20260895,0.98999999999999999,5,5,0,19799,17936,19999,0,68,0.0033999999999999998
many_ties,20000,kll,sequential,32,101,,,0.01,-3,-3,0,199,0,1007,0,35,0.00175
many_ties,20000,kll,sequential,32,101,,,0.10000000000000001,-1,-1,0,1999,1008,3939,0,35,0.00175
many_ties,20000,kll,sequential,32,101,,,0.25,0,0,0,4999,3940,13975,0,35,0.00175
many_ties,20000,kll,sequential,32,101,,,0.5,0,0,0,9999,3940,13975,0,35,0.00175
many_ties,20000,kll,sequential,32,101,,,0.75,1,1,0,14999,13976,17935,0,35,0.00175
many_ties,20000,kll,sequential,32,101,,,0.90000000000000002,1,5,4,17999,13976,17935,0.0032001600080003999,35,0.00175
many_ties,20000,kll,sequential,32,101,,,0.98999999999999999,5,5,0,19799,17936,19999,0,35,0.00175
many_ties,20000,kll,balanced_merge,32,101,257,20260913,0.01,-3,-3,0,199,0,1007,0,68,0.0033999999999999998
many_ties,20000,kll,balanced_merge,32,101,257,20260913,0.10000000000000001,-1,-1,0,1999,1008,3939,0,68,0.0033999999999999998
many_ties,20000,kll,balanced_merge,32,101,257,20260913,0.25,0,0,0,4999,3940,13975,0,68,0.0033999999999999998
many_ties,20000,kll,balanced_merge,32,101,257,20260913,0.5,0,0,0,9999,3940,13975,0,68,0.0033999999999999998
many_ties,20000,kll,balanced_merge,32,101,257,20260913,0.75,1,1,0,14999,13976,17935,0,68,0.0033999999999999998
many_ties,20000,kll,balanced_merge,32,101,257,20260913,0.90000000000000002,1,5,4,17999,13976,17935,0.0032001600080003999,68,0.0033999999999999998
many_ties,20000,kll,balanced_merge,32,101,257,20260913,0.98999999999999999,5,5,0,19799,17936,19999,0,68,0.0033999999999999998
many_ties,20000,kll,sequential,64,11,,,0.01,-3,-3,0,199,0,1007,0,125,0.0062500000000000003
many_ties,20000,kll,sequential,64,11,,,0.10000000000000001,-1,-1,0,1999,1008,3939,0,125,0.0062500000000000003
many_ties,20000,kll,sequential,64,11,,,0.25,0,0,0,4999,3940,13975,0,125,0.0062500000000000003
many_ties,20000,kll,sequential,64,11,,,0.5,0,0,0,9999,3940,13975,0,125,0.0062500000000000003
many_ties,20000,kll,sequential,64,11,,,0.75,1,1,0,14999,13976,17935,0,125,0.0062500000000000003
many_ties,20000,kll,sequential,64,11,,,0.90000000000000002,1,5,4,17999,13976,17935,0.0032001600080003999,125,0.0062500000000000003
many_ties,20000,kll,sequential,64,11,,,0.98999999999999999,5,5,0,19799,17936,19999,0,125,0.0062500000000000003
many_ties,20000,kll,balanced_merge,64,11,257,20260823,0.01,-3,-3,0,199,0,1007,0,105,0.0052500000000000003
many_ties,20000,kll,balanced_merge,64,11,257,20260823,0.10000000000000001,-1,-1,0,1999,1008,3939,0,105,0.0052500000000000003
many_ties,20000,kll,balanced_merge,64,11,257,20260823,0.25,0,0,0,4999,3940,13975,0,105,0.0052500000000000003
many_ties,20000,kll,balanced_merge,64,11,257,20260823,0.5,0,0,0,9999,3940,13975,0,105,0.0052500000000000003
many_ties,20000,kll,balanced_merge,64,11,257,20260823,0.75,1,1,0,14999,13976,17935,0,105,0.0052500000000000003
many_ties,20000,kll,balanced_merge,64,11,257,20260823,0.90000000000000002,5,5,0,17999,17936,19999,0,105,0.0052500000000000003
many_ties,20000,kll,balanced_merge,64,11,257,20260823,0.98999999999999999,5,5,0,19799,17936,19999,0,105,0.0052500000000000003
many_ties,20000,kll,sequential,64,29,,,0.01,-3,-3,0,199,0,1007,0,125,0.0062500000000000003
many_ties,20000,kll,sequential,64,29,,,0.10000000000000001,-1,-1,0,1999,1008,3939,0,125,0.0062500000000000003
many_ties,20000,kll,sequential,64,29,,,0.25,0,0,0,4999,3940,13975,0,125,0.0062500000000000003
many_ties,20000,kll,sequential,64,29,,,0.5,0,0,0,9999,3940,13975,0,125,0.0062500000000000003
many_ties,20000,kll,sequential,64,29,,,0.75,1,1,0,14999,13976,17935,0,125,0.0062500000000000003
many_ties,20000,kll,sequential,64,29,,,0.90000000000000002,5,5,0,17999,17936,19999,0,125,0.0062500000000000003
many_ties,20000,kll,sequential,64,29,,,0.98999999999999999,5,5,0,19799,17936,19999,0,125,0.0062500000000000003
many_ties,20000,kll,balanced_merge,64,29,257,20260841,0.01,-3,-3,0,199,0,1007,0,105,0.0052500000000000003
many_ties,20000,kll,balanced_merge,64,29,257,20260841,0.10000000000000001,-1,-1,0,1999,1008,3939,0,105,0.0052500000000000003
many_ties,20000,kll,balanced_merge,64,29,257,20260841,0.25,0,0,0,4999,3940,13975,0,105,0.0052500000000000003
many_ties,20000,kll,balanced_merge,64,29,257,20260841,0.5,0,0,0,9999,3940,13975,0,105,0.0052500000000000003
many_ties,20000,kll,balanced_merge,64,29,257,20260841,0.75,1,1,0,14999,13976,17935,0,105,0.0052500000000000003
many_ties,20000,kll,balanced_merge,64,29,257,20260841,0.90000000000000002,5,5,0,17999,17936,19999,0,105,0.0052500000000000003
many_ties,20000,kll,balanced_merge,64,29,257,20260841,0.98999999999999999,5,5,0,19799,17936,19999,0,105,0.0052500000000000003
many_ties,20000,kll,sequential,64,47,,,0.01,-3,-3,0,199,0,1007,0,125,0.0062500000000000003
many_ties,20000,kll,sequential,64,47,,,0.10000000000000001,-1,-1,0,1999,1008,3939,0,125,0.0062500000000000003
many_ties,20000,kll,sequential,64,47,,,0.25,0,0,0,4999,3940,13975,0,125,0.0062500000000000003
many_ties,20000,kll,sequential,64,47,,,0.5,0,0,0,9999,3940,13975,0,125,0.0062500000000000003
many_ties,20000,kll,sequential,64,47,,,0.75,1,1,0,14999,13976,17935,0,125,0.0062500000000000003
many_ties,20000,kll,sequential,64,47,,,0.90000000000000002,5,5,0,17999,17936,19999,0,125,0.0062500000000000003
many_ties,20000,kll,sequential,64,47,,,0.98999999999999999,5,5,0,19799,17936,19999,0,125,0.0062500000000000003
many_ties,20000,kll,balanced_merge,64,47,257,20260859,0.01,-3,-3,0,199,0,1007,0,105,0.0052500000000000003
many_ties,20000,kll,balanced_merge,64,47,257,20260859,0.10000000000000001,-1,-1,0,1999,1008,3939,0,105,0.0052500000000000003
many_ties,20000,kll,balanced_merge,64,47,257,20260859,0.25,0,0,0,4999,3940,13975,0,105,0.0052500000000000003
many_ties,20000,kll,balanced_merge,64,47,257,20260859,0.5,0,0,0,9999,3940,13975,0,105,0.0052500000000000003
many_ties,20000,kll,balanced_merge,64,47,257,20260859,0.75,1,1,0,14999,13976,17935,0,105,0.0052500000000000003
many_ties,20000,kll,balanced_merge,64,47,257,20260859,0.90000000000000002,1,5,4,17999,13976,17935,0.0032001600080003999,105,0.0052500000000000003
many_ties,20000,kll,balanced_merge,64,47,257,20260859,0.98999999999999999,5,5,0,19799,17936,19999,0,105,0.0052500000000000003
many_ties,20000,kll,sequential,64,83,,,0.01,-3,-3,0,199,0,1007,0,125,0.0062500000000000003
many_ties,20000,kll,sequential,64,83,,,0.10000000000000001,-1,-1,0,1999,1008,3939,0,125,0.0062500000000000003
many_ties,20000,kll,sequential,64,83,,,0.25,0,0,0,4999,3940,13975,0,125,0.0062500000000000003
many_ties,20000,kll,sequential,64,83,,,0.5,0,0,0,9999,3940,13975,0,125,0.0062500000000000003
many_ties,20000,kll,sequential,64,83,,,0.75,1,1,0,14999,13976,17935,0,125,0.0062500000000000003
many_ties,20000,kll,sequential,64,83,,,0.90000000000000002,5,5,0,17999,17936,19999,0,125,0.0062500000000000003
many_ties,20000,kll,sequential,64,83,,,0.98999999999999999,5,5,0,19799,17936,19999,0,125,0.0062500000000000003
many_ties,20000,kll,balanced_merge,64,83,257,20260895,0.01,-3,-3,0,199,0,1007,0,105,0.0052500000000000003
many_ties,20000,kll,balanced_merge,64,83,257,20260895,0.10000000000000001,-1,-1,0,1999,1008,3939,0,105,0.0052500000000000003
many_ties,20000,kll,balanced_merge,64,83,257,20260895,0.25,0,0,0,4999,3940,13975,0,105,0.0052500000000000003
many_ties,20000,kll,balanced_merge,64,83,257,20260895,0.5,0,0,0,9999,3940,13975,0,105,0.0052500000000000003
many_ties,20000,kll,balanced_merge,64,83,257,20260895,0.75,1,1,0,14999,13976,17935,0,105,0.0052500000000000003
many_ties,20000,kll,balanced_merge,64,83,257,20260895,0.90000000000000002,5,5,0,17999,17936,19999,0,105,0.0052500000000000003
many_ties,20000,kll,balanced_merge,64,83,257,20260895,0.98999999999999999,5,5,0,19799,17936,19999,0,105,0.0052500000000000003
many_ties,20000,kll,sequential,64,101,,,0.01,-3,-3,0,199,0,1007,0,125,0.0062500000000000003
many_ties,20000,kll,sequential,64,101,,,0.10000000000000001,-1,-1,0,1999,1008,3939,0,125,0.0062500000000000003
many_ties,20000,kll,sequential,64,101,,,0.25,0,0,0,4999,3940,13975,0,125,0.0062500000000000003
many_ties,20000,kll,sequential,64,101,,,0.5,0,0,0,9999,3940,13975,0,125,0.0062500000000000003
many_ties,20000,kll,sequential,64,101,,,0.75,1,1,0,14999,13976,17935,0,125,0.0062500000000000003
many_ties,20000,kll,sequential,64,101,,,0.90000000000000002,5,5,0,17999,17936,19999,0,125,0.0062500000000000003
many_ties,20000,kll,sequential,64,101,,,0.98999999999999999,5,5,0,19799,17936,19999,0,125,0.0062500000000000003
many_ties,20000,kll,balanced_merge,64,101,257,20260913,0.01,-3,-3,0,199,0,1007,0,105,0.0052500000000000003
many_ties,20000,kll,balanced_merge,64,101,257,20260913,0.10000000000000001,-1,-1,0,1999,1008,3939,0,105,0.0052500000000000003
many_ties,20000,kll,balanced_merge,64,101,257,20260913,0.25,0,0,0,4999,3940,13975,0,105,0.0052500000000000003
many_ties,20000,kll,balanced_merge,64,101,257,20260913,0.5,0,0,0,9999,3940,13975,0,105,0.0052500000000000003
many_ties,20000,kll,balanced_merge,64,101,257,20260913,0.75,1,1,0,14999,13976,17935,0,105,0.0052500000000000003
many_ties,20000,kll,balanced_merge,64,101,257,20260913,0.90000000000000002,5,5,0,17999,17936,19999,0,105,0.0052500000000000003
many_ties,20000,kll,balanced_merge,64,101,257,20260913,0.98999999999999999,5,5,0,19799,17936,19999,0,105,0.0052500000000000003
many_ties,20000,kll,sequential,128,11,,,0.01,-3,-3,0,199,0,1007,0,163,0.0081499999999999993
many_ties,20000,kll,sequential,128,11,,,0.10000000000000001,-1,-1,0,1999,1008,3939,0,163,0.0081499999999999993
many_ties,20000,kll,sequential,128,11,,,0.25,0,0,0,4999,3940,13975,0,163,0.0081499999999999993
many_ties,20000,kll,sequential,128,11,,,0.5,0,0,0,9999,3940,13975,0,163,0.0081499999999999993
many_ties,20000,kll,sequential,128,11,,,0.75,1,1,0,14999,13976,17935,0,163,0.0081499999999999993
many_ties,20000,kll,sequential,128,11,,,0.90000000000000002,1,5,4,17999,13976,17935,0.0032001600080003999,163,0.0081499999999999993
many_ties,20000,kll,sequential,128,11,,,0.98999999999999999,5,5,0,19799,17936,19999,0,163,0.0081499999999999993
many_ties,20000,kll,balanced_merge,128,11,257,20260823,0.01,-3,-3,0,199,0,1007,0,100,0.0050000000000000001
many_ties,20000,kll,balanced_merge,128,11,257,20260823,0.10000000000000001,-1,-1,0,1999,1008,3939,0,100,0.0050000000000000001
many_ties,20000,kll,balanced_merge,128,11,257,20260823,0.25,0,0,0,4999,3940,13975,0,100,0.0050000000000000001
many_ties,20000,kll,balanced_merge,128,11,257,20260823,0.5,0,0,0,9999,3940,13975,0,100,0.0050000000000000001
many_ties,20000,kll,balanced_merge,128,11,257,20260823,0.75,1,1,0,14999,13976,17935,0,100,0.0050000000000000001
many_ties,20000,kll,balanced_merge,128,11,257,20260823,0.90000000000000002,5,5,0,17999,17936,19999,0,100,0.0050000000000000001
many_ties,20000,kll,balanced_merge,128,11,257,20260823,0.98999999999999999,5,5,0,19799,17936,19999,0,100,0.0050000000000000001
many_ties,20000,kll,sequential,128,29,,,0.01,-3,-3,0,199,0,1007,0,163,0.0081499999999999993
many_ties,20000,kll,sequential,128,29,,,0.10000000000000001,-1,-1,0,1999,1008,3939,0,163,0.0081499999999999993
many_ties,20000,kll,sequential,128,29,,,0.25,0,0,0,4999,3940,13975,0,163,0.0081499999999999993
many_ties,20000,kll,sequential,128,29,,,0.5,0,0,0,9999,3940,13975,0,163,0.0081499999999999993
many_ties,20000,kll,sequential,128,29,,,0.75,1,1,0,14999,13976,17935,0,163,0.0081499999999999993
many_ties,20000,kll,sequential,128,29,,,0.90000000000000002,5,5,0,17999,17936,19999,0,163,0.0081499999999999993
many_ties,20000,kll,sequential,128,29,,,0.98999999999999999,5,5,0,19799,17936,19999,0,163,0.0081499999999999993
many_ties,20000,kll,balanced_merge,128,29,257,20260841,0.01,-3,-3,0,199,0,1007,0,100,0.0050000000000000001
many_ties,20000,kll,balanced_merge,128,29,257,20260841,0.10000000000000001,-1,-1,0,1999,1008,3939,0,100,0.0050000000000000001
many_ties,20000,kll,balanced_merge,128,29,257,20260841,0.25,0,0,0,4999,3940,13975,0,100,0.0050000000000000001
many_ties,20000,kll,balanced_merge,128,29,257,20260841,0.5,0,0,0,9999,3940,13975,0,100,0.0050000000000000001
many_ties,20000,kll,balanced_merge,128,29,257,20260841,0.75,1,1,0,14999,13976,17935,0,100,0.0050000000000000001
many_ties,20000,kll,balanced_merge,128,29,257,20260841,0.90000000000000002,5,5,0,17999,17936,19999,0,100,0.0050000000000000001
many_ties,20000,kll,balanced_merge,128,29,257,20260841,0.98999999999999999,5,5,0,19799,17936,19999,0,100,0.0050000000000000001
many_ties,20000,kll,sequential,128,47,,,0.01,-3,-3,0,199,0,1007,0,163,0.0081499999999999993
many_ties,20000,kll,sequential,128,47,,,0.10000000000000001,-1,-1,0,1999,1008,3939,0,163,0.0081499999999999993
many_ties,20000,kll,sequential,128,47,,,0.25,0,0,0,4999,3940,13975,0,163,0.0081499999999999993
many_ties,20000,kll,sequential,128,47,,,0.5,0,0,0,9999,3940,13975,0,163,0.0081499999999999993
many_ties,20000,kll,sequential,128,47,,,0.75,1,1,0,14999,13976,17935,0,163,0.0081499999999999993
many_ties,20000,kll,sequential,128,47,,,0.90000000000000002,5,5,0,17999,17936,19999,0,163,0.0081499999999999993
many_ties,20000,kll,sequential,128,47,,,0.98999999999999999,5,5,0,19799,17936,19999,0,163,0.0081499999999999993
many_ties,20000,kll,balanced_merge,128,47,257,20260859,0.01,-3,-3,0,199,0,1007,0,100,0.0050000000000000001
many_ties,20000,kll,balanced_merge,128,47,257,20260859,0.10000000000000001,-1,-1,0,1999,1008,3939,0,100,0.0050000000000000001
many_ties,20000,kll,balanced_merge,128,47,257,20260859,0.25,0,0,0,4999,3940,13975,0,100,0.0050000000000000001
many_ties,20000,kll,balanced_merge,128,47,257,20260859,0.5,0,0,0,9999,3940,13975,0,100,0.0050000000000000001
many_ties,20000,kll,balanced_merge,128,47,257,20260859,0.75,1,1,0,14999,13976,17935,0,100,0.0050000000000000001
many_ties,20000,kll,balanced_merge,128,47,257,20260859,0.90000000000000002,5,5,0,17999,17936,19999,0,100,0.0050000000000000001
many_ties,20000,kll,balanced_merge,128,47,257,20260859,0.98999999999999999,5,5,0,19799,17936,19999,0,100,0.0050000000000000001
many_ties,20000,kll,sequential,128,83,,,0.01,-3,-3,0,199,0,1007,0,163,0.0081499999999999993
many_ties,20000,kll,sequential,128,83,,,0.10000000000000001,-1,-1,0,1999,1008,3939,0,163,0.0081499999999999993
many_ties,20000,kll,sequential,128,83,,,0.25,0,0,0,4999,3940,13975,0,163,0.0081499999999999993
many_ties,20000,kll,sequential,128,83,,,0.5,0,0,0,9999,3940,13975,0,163,0.0081499999999999993
many_ties,20000,kll,sequential,128,83,,,0.75,1,1,0,14999,13976,17935,0,163,0.0081499999999999993
many_ties,20000,kll,sequential,128,83,,,0.90000000000000002,1,5,4,17999,13976,17935,0.0032001600080003999,163,0.0081499999999999993
many_ties,20000,kll,sequential,128,83,,,0.98999999999999999,5,5,0,19799,17936,19999,0,163,0.0081499999999999993
many_ties,20000,kll,balanced_merge,128,83,257,20260895,0.01,-3,-3,0,199,0,1007,0,100,0.0050000000000000001
many_ties,20000,kll,balanced_merge,128,83,257,20260895,0.10000000000000001,-1,-1,0,1999,1008,3939,0,100,0.0050000000000000001
many_ties,20000,kll,balanced_merge,128,83,257,20260895,0.25,0,0,0,4999,3940,13975,0,100,0.0050000000000000001
many_ties,20000,kll,balanced_merge,128,83,257,20260895,0.5,0,0,0,9999,3940,13975,0,100,0.0050000000000000001
many_ties,20000,kll,balanced_merge,128,83,257,20260895,0.75,1,1,0,14999,13976,17935,0,100,0.0050000000000000001
many_ties,20000,kll,balanced_merge,128,83,257,20260895,0.90000000000000002,1,5,4,17999,13976,17935,0.0032001600080003999,100,0.0050000000000000001
many_ties,20000,kll,balanced_merge,128,83,257,20260895,0.98999999999999999,5,5,0,19799,17936,19999,0,100,0.0050000000000000001
many_ties,20000,kll,sequential,128,101,,,0.01,-3,-3,0,199,0,1007,0,163,0.0081499999999999993
many_ties,20000,kll,sequential,128,101,,,0.10000000000000001,-1,-1,0,1999,1008,3939,0,163,0.0081499999999999993
many_ties,20000,kll,sequential,128,101,,,0.25,0,0,0,4999,3940,13975,0,163,0.0081499999999999993
many_ties,20000,kll,sequential,128,101,,,0.5,0,0,0,9999,3940,13975,0,163,0.0081499999999999993
many_ties,20000,kll,sequential,128,101,,,0.75,1,1,0,14999,13976,17935,0,163,0.0081499999999999993
many_ties,20000,kll,sequential,128,101,,,0.90000000000000002,1,5,4,17999,13976,17935,0.0032001600080003999,163,0.0081499999999999993
many_ties,20000,kll,sequential,128,101,,,0.98999999999999999,5,5,0,19799,17936,19999,0,163,0.0081499999999999993
many_ties,20000,kll,balanced_merge,128,101,257,20260913,0.01,-3,-3,0,199,0,1007,0,100,0.0050000000000000001
many_ties,20000,kll,balanced_merge,128,101,257,20260913,0.10000000000000001,-1,-1,0,1999,1008,3939,0,100,0.0050000000000000001
many_ties,20000,kll,balanced_merge,128,101,257,20260913,0.25,0,0,0,4999,3940,13975,0,100,0.0050000000000000001
many_ties,20000,kll,balanced_merge,128,101,257,20260913,0.5,0,0,0,9999,3940,13975,0,100,0.0050000000000000001
many_ties,20000,kll,balanced_merge,128,101,257,20260913,0.75,1,1,0,14999,13976,17935,0,100,0.0050000000000000001
many_ties,20000,kll,balanced_merge,128,101,257,20260913,0.90000000000000002,5,5,0,17999,17936,19999,0,100,0.0050000000000000001
many_ties,20000,kll,balanced_merge,128,101,257,20260913,0.98999999999999999,5,5,0,19799,17936,19999,0,100,0.0050000000000000001
